,id,author_id,text,created_at,Keyword
1785,1450571744713093129,432570714,"The Lakers starting lineup tonight, per @ChrisBHaynes:

G: Russell Westbrook
G: Kent Bazemore
F: LeBron James
F: Anthony Davis
C: DeAndre Jordan

➡️ https://t.co/jPdqXMhuVg https://t.co/25lvi1P4mL",2021-10-19T21:17:08.000Z,YHOO
1786,1450571498683609093,546467418,"@DaRosh_ I can only imagine how precious that must be❤❤ but the undisturbed naps yhoo- top tier🥰
Then there's the ""Mommy look..."" phase 😭😭 God prepare my heart please.",2021-10-19T21:16:10.000Z,YHOO
1787,1450571293137453058,826725242,BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/jOakAuBo14,2021-10-19T21:15:21.000Z,YHOO
1788,1450571088325402642,821119830942068736,"RT @YahooSportsNBA: Michael Jordan endorses the NBA's handling of vaccine: 'I'm a firm believer in science'

➡️ https://t.co/OGZ3MnV7nO htt…",2021-10-19T21:14:32.000Z,YHOO
1789,1450571060466827264,82008349,"RT @YahooNews: Pennsylvania State Police said that Lavrius Watson, 26, now faces a criminal homicide charge in connection with the death of…",2021-10-19T21:14:25.000Z,YHOO
1790,1450570965193146370,4606641265,RT @YahooNews: BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/4V0HwpUaxR,2021-10-19T21:14:03.000Z,YHOO
1791,1450570777602973698,2401853988,RT @YahooNews: BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/4V0HwpUaxR,2021-10-19T21:13:18.000Z,YHOO
1792,1450570578746740741,70076411,BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/XyrsQzRpkf,2021-10-19T21:12:30.000Z,YHOO
1793,1450570556550565888,7309052,BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/4V0HwpUaxR,2021-10-19T21:12:25.000Z,YHOO
1794,1450570333816168452,935382147195645952,@Beautimelom Wena you always have problems with this guy but you don't leave yhoo niyathandana shem,2021-10-19T21:11:32.000Z,YHOO
1795,1450570042744221699,1165481354,yhoo nkare ka bona 🤣,2021-10-19T21:10:23.000Z,YHOO
1796,1450569994987884553,1241208331651473408,@rue98570686 @PinkieMadds 😂 😂 This thing irritates yhoo😩😩,2021-10-19T21:10:11.000Z,YHOO
1797,1450569946342346754,776597804391264256,"Cheers! Uber Completes Acquisition of Drizly: https://t.co/zyJCG3OWFu 

@ETFMG #travel #stockstowatch #news #primeindexes",2021-10-19T21:10:00.000Z,YHOO
1798,1450569833368653828,1243485337596370945,@TiaDiane03 Yhoo ha.a😂😭😭😭,2021-10-19T21:09:33.000Z,YHOO
1799,1450569808693678086,818056500065267712,Yhoo abo Kanye West 👐🏽,2021-10-19T21:09:27.000Z,YHOO
1800,1450569635829538822,19380829,RT @YahooFinance: 6 myths women are told about the gender pay gap https://t.co/APjAL0yFDL by @mandiwoodruff https://t.co/5BpYAPKROo,2021-10-19T21:08:46.000Z,YHOO
1801,1450569379670904834,1271367551486955520,@sibusis31287462 Yhoo Thats how tense it was 😭😭,2021-10-19T21:07:45.000Z,YHOO
1802,1450569047796592645,246274963,Yhoo aowa https://t.co/MX504iUftW,2021-10-19T21:06:25.000Z,YHOO
1803,1450569045137362946,1297167760817041408,"@MakaLino_S U better yhoo my ex is busy saying ""swallow ur pride re jane "" 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️",2021-10-19T21:06:25.000Z,YHOO
1804,1450568897246085120,128990886,"RT @YahooNews: Pennsylvania State Police said that Lavrius Watson, 26, now faces a criminal homicide charge in connection with the death of…",2021-10-19T21:05:50.000Z,YHOO
1805,1450568517414264842,21320186,10 things that will make you happy every time you look at them — they're 60 percent off all weekend! https://t.co/yJZcJrcnFs https://t.co/ytQbjV3zBl,2021-10-19T21:04:19.000Z,YHOO
1806,1450568504525180936,7309052,"Pennsylvania State Police said that Lavrius Watson, 26, now faces a criminal homicide charge in connection with the death of Elizabeth Bennett Leonard, whose 10-year-old son was in the Luzerne County house when she was killed. https://t.co/8FDY8h9jGt",2021-10-19T21:04:16.000Z,YHOO
1807,1450568455300734983,1420397419020304384,RT @cia_nash: 🤣🤣Eish battery guys yhooo my j7 is fuvked up yhoo,2021-10-19T21:04:04.000Z,YHOO
1808,1450568195119583232,741136546372456448,"RT @YahooNews: Mayorkas, who is fully vaccinated, is experiencing ""mild congestion,"" a spokeswoman for the agency announced Tuesday. https:…",2021-10-19T21:03:02.000Z,YHOO
1809,1450568165356941320,2295347725,#Gold: SPDR Gold Shares ETF (GLD) closed today at: 165.45 https://t.co/SwRy7aLZFY #MasterMetals https://t.co/7pwefoimcw,2021-10-19T21:02:55.000Z,YHOO
1810,1450567935701946370,1308418953597931525,"Tesla quarter may hinge on China factory, supply chain costs - Yahoo News https://t.co/rLdODqSYvh #Tesla #ElonMusk",2021-10-19T21:02:00.000Z,YHOO
1811,1450567867670351876,51921726,"RT @YahooNews: Fiston Ngoy, a 35-year-old man in Pennsylvania, is facing rape and assault charges after a woman was sexually assaulted on b…",2021-10-19T21:01:44.000Z,YHOO
1812,1450567528644857856,832778259075043333,"RT @YahooFantasy: Are the fantasy expectations too high for Russell Westbrook on the Lakers?

Bold Fantasy Basketball Predictions from @Ale…",2021-10-19T21:00:23.000Z,YHOO
1813,1450567316953985027,59578815,"Are the fantasy expectations too high for Russell Westbrook on the Lakers?

Bold Fantasy Basketball Predictions from @Alex_NBArutha and @wha1en ➡️ https://t.co/Jdph58tVkq https://t.co/4koSKdncDN",2021-10-19T20:59:33.000Z,YHOO
1814,1450567304035590147,718563872806805504,"RT @YahooFinance: Netflix adds 4.4 million subscribers in Q3, topping estimates https://t.co/4Aq9Y9G5L9 by @emily_mcck https://t.co/LYeDzpI…",2021-10-19T20:59:30.000Z,YHOO
1815,1450567302403985411,2636340443,"RT @YahooNews: At least five potential jurors told the judge and attorneys Tuesday they know people involved in the case.
https://t.co/XiOX…",2021-10-19T20:59:29.000Z,YHOO
1816,1450567269508071431,1125377049676394496,RT @cia_nash: 🤣🤣Eish battery guys yhooo my j7 is fuvked up yhoo,2021-10-19T20:59:21.000Z,YHOO
1817,1450567061239996420,1395728797442396165,"RT @GridRival: 🏁 We're excited to announce the close of our seed round. 

It takes a tribe to build anything of significance, #GridRival ha…",2021-10-19T20:58:32.000Z,YHOO
1818,1450566991195033600,1252820541620117513,"@janine_j Yhoo and lack of generosity can lead to so many fundamental issues. Once had one who bought himself McD before he came to fetch me, had me sitting there watching him chew while we drove to his place. Then threw a tantrum when I wouldn't sleep in him (on an empty stomach)😑",2021-10-19T20:58:15.000Z,YHOO
1819,1450566927546413058,860265492,RT @hoffman_bruce: “The Afghan Taliban’s stunning success in defeating the American superpower has emboldened the Pakistani Taliban...They…,2021-10-19T20:58:00.000Z,YHOO
1820,1450566529444106251,363682542,"An LA trucking company is running out of places to put its shipping containers so they're parking some on a residential street
https://t.co/MvU6EX4zvx
#shipping #Containers #congestion #backlog #LongBeach #LosAngeles #storage",2021-10-19T20:56:25.000Z,YHOO
1821,1450565911631515657,1431338066908680195,@I_Kimberraxie 😂😂😂she was so angry yhoo,2021-10-19T20:53:58.000Z,YHOO
1822,1450565743414743041,532275984,"RT @YahooNews: At least five potential jurors told the judge and attorneys Tuesday they know people involved in the case.
https://t.co/XiOX…",2021-10-19T20:53:18.000Z,YHOO
1823,1450565489818849281,712765058162495489,@MethodChabenga @daddyhope @nelsonchamisa Yhoo,2021-10-19T20:52:17.000Z,YHOO
1824,1450564928595759112,57688074,"RT @YahooEnt: Leslie Bricusse, ‘Willy Wonka,’ ‘Goldfinger’ Songwriter, dies at 90 https://t.co/dNKklwH3G6 https://t.co/RAVXTzrC2W",2021-10-19T20:50:03.000Z,YHOO
1825,1450564922723684355,90452704,"A tradition unlike any other - animals at the 
@OregonZoo are celebrating the upcoming holiday by smashing and eating pumpkins: https://t.co/L7DvDwFYtE",2021-10-19T20:50:02.000Z,YHOO
1826,1450564874011037700,82534800,"RT @YahooNews: At least five potential jurors told the judge and attorneys Tuesday they know people involved in the case.
https://t.co/XiOX…",2021-10-19T20:49:50.000Z,YHOO
1827,1450564791567802374,1647645926,😂😂😂🤣🤣 this is my last bet yhoo I hate this feeling. https://t.co/rjioAV841F,2021-10-19T20:49:31.000Z,YHOO
1828,1450563987331031043,264979288,"RT @Buhlebendalo0: I asked my 7 year old if I can go buy a baby brother for her 😅

She told me straight up “Yhoo! No, no” there’s no space…",2021-10-19T20:46:19.000Z,YHOO
1829,1450563817168015363,412785239,"RT @MarloThomas: We talk about how we support our vets, but often they aren't getting the support they need. This week’s #KindnessHero is A…",2021-10-19T20:45:38.000Z,YHOO
1830,1450563790651658247,1116831905675141122,Yhoo VAR with the drama🥴😬😬 #ATLLIV,2021-10-19T20:45:32.000Z,YHOO
1831,1450563540608237574,757710169279201280,"RT @YahooFinance: Netflix adds 4.4 million subscribers in Q3, topping estimates https://t.co/4Aq9Y9G5L9 by @emily_mcck https://t.co/LYeDzpI…",2021-10-19T20:44:32.000Z,YHOO
1832,1450563334085005318,102666931,Hey bafo they make noise yhoo 🤣😂🤣 https://t.co/Tolh6C5rj7,2021-10-19T20:43:43.000Z,YHOO
1833,1450563324643524612,18270658,"RT @YahooEnt: Leslie Bricusse, ‘Willy Wonka,’ ‘Goldfinger’ Songwriter, dies at 90 https://t.co/dNKklwH3G6 https://t.co/RAVXTzrC2W",2021-10-19T20:43:41.000Z,YHOO
1834,1450563214526324745,14760862,"RT @MicrodoseHQ: Breaking News 🍄🔬First Patient Dosed in Phase IIa #DMT-Assisted Therapy Clinical Trial

@Dr_C_Routledge @SmallPharma @imper…",2021-10-19T20:43:15.000Z,YHOO
1835,1450563152962375688,1201496528390696961,@boya_thabo Zimukhalela straight yhoo https://t.co/iciIMa0xDY,2021-10-19T20:43:00.000Z,YHOO
1836,1450563063308951554,196341536,"RT @MarloThomas: We talk about how we support our vets, but often they aren't getting the support they need. This week’s #KindnessHero is A…",2021-10-19T20:42:39.000Z,YHOO
1837,1450562967859351553,15715340,RT @YahooEnt: 'The Voice' heartthrob Carson Peters is a 'country Patrick Swayze' with an Elvis edge https://t.co/ETrYR8lZW2 https://t.co/p6…,2021-10-19T20:42:16.000Z,YHOO
1838,1450562912561532931,7309052,"At least five potential jurors told the judge and attorneys Tuesday they know people involved in the case.
https://t.co/XiOXjDayJY",2021-10-19T20:42:03.000Z,YHOO
1839,1450562858408980482,479268466,"RT @MarloThomas: We talk about how we support our vets, but often they aren't getting the support they need. This week’s #KindnessHero is A…",2021-10-19T20:41:50.000Z,YHOO
1840,1450562817917169666,944513990528512000,Why bengaba Xhosa😩😩? Yhoo hay https://t.co/XS0PVeFjjC,2021-10-19T20:41:40.000Z,YHOO
1841,1450562777911676928,1003997986446237696,"RT @MarloThomas: We talk about how we support our vets, but often they aren't getting the support they need. This week’s #KindnessHero is A…",2021-10-19T20:41:31.000Z,YHOO
1842,1450562663856156679,1418221033396396032,@NomaguguSamke CERTIFIEDlovergirl 🙊🙊🙊AYIH YHOO BEZOVELE NGILALA THE SAME TIME #Ayikhale https://t.co/Gn9MYNSYDk,2021-10-19T20:41:03.000Z,YHOO
1843,1450562650505682947,111595219,"We talk about how we support our vets, but often they aren't getting the support they need. This week’s #KindnessHero is Amanda Kline who, with the help of an online community, gave Navy veteran Kenny Jary the perfect gift: a new scooter. https://t.co/Ywdo8N5XYE",2021-10-19T20:41:00.000Z,YHOO
1844,1450562571262648324,1248340146929520643,RT @hoffman_bruce: “The Afghan Taliban’s stunning success in defeating the American superpower has emboldened the Pakistani Taliban...They…,2021-10-19T20:40:41.000Z,YHOO
1845,1450562424692744199,4651863019,10 Estate Planning Mistakes to Avoid #EstatePlanning https://t.co/yUEJAehSII https://t.co/S9o6tm4dG9,2021-10-19T20:40:06.000Z,YHOO
1846,1450562265724428288,1418221033396396032,"#Ayikhale  
CERTIFIEDlovergirl 🙊🙊zamkhalela yhoo AYIHH LEYAKHE .BAMUPHOXA NGAMA SEX TOYS😂😂😂😂 https://t.co/TIzjvpC84q",2021-10-19T20:39:28.000Z,YHOO
1847,1450562239069577217,1448792202822492163,"RT @YahooNews: ""Today’s new proposal reflects the Administration’s strong belief that we should zero in on those at the top of the income s…",2021-10-19T20:39:22.000Z,YHOO
1848,1450562176440315921,1411025108060229634,@TeeOne24645691 yhoo its nice🤩,2021-10-19T20:39:07.000Z,YHOO
1849,1450562174125060103,1397288453629517824,"Yhoo imagine saving your parents ka di ICE. Mom/Dad In Case of Emergency, yho I’m screaming😂😂😭🗣💀 in case of emergency ya eng",2021-10-19T20:39:07.000Z,YHOO
1850,1450561835879567360,21320186,Iskra Lawrence shares side-by-side photos of herself before and after weight gain: 'We are all so much more than our bodies' https://t.co/Rw7SKvmmSq https://t.co/8JMnUfMaUp,2021-10-19T20:37:46.000Z,YHOO
1851,1450561776995770371,1117899649321447430,"RT @GridRival: 🏁 We're excited to announce the close of our seed round. 

It takes a tribe to build anything of significance, #GridRival ha…",2021-10-19T20:37:32.000Z,YHOO
1852,1450561760272863232,3073844664,"RT @YahooNews: Mayorkas, who is fully vaccinated, is experiencing ""mild congestion,"" a spokeswoman for the agency announced Tuesday. https:…",2021-10-19T20:37:28.000Z,YHOO
1853,1450561700340584453,175805605,"RT @YahooEnt: Leslie Bricusse, ‘Willy Wonka,’ ‘Goldfinger’ Songwriter, dies at 90 https://t.co/dNKklwH3G6 https://t.co/RAVXTzrC2W",2021-10-19T20:37:14.000Z,YHOO
1854,1450561677003534340,725381983371567104,"RT @GridRival: 🏁 We're excited to announce the close of our seed round. 

It takes a tribe to build anything of significance, #GridRival ha…",2021-10-19T20:37:08.000Z,YHOO
1855,1450561590097584129,951913677929811969,"RT @helium: Our roaming partnership with @Actility brings Cisco, Volvo, Veolia, Schneider Electric, Accenture, Olympus, &amp; more to #ThePeopl…",2021-10-19T20:36:47.000Z,YHOO
1856,1450561483918790661,1211230987,🤣🤣Eish battery guys yhooo my j7 is fuvked up yhoo,2021-10-19T20:36:22.000Z,YHOO
1857,1450561227558735872,2249621688,"RT @GridRival: 🏁 We're excited to announce the close of our seed round. 

It takes a tribe to build anything of significance, #GridRival ha…",2021-10-19T20:35:21.000Z,YHOO
1858,1450561183988211712,976808231099158528,"Talking stage?
 Yhoo so much admin. https://t.co/WpRrlo7gjm",2021-10-19T20:35:11.000Z,YHOO
1859,1450561022419374081,4750910690,"Salafy pergi Jihad ke Ambon, FPI MANA ? https://t.co/Vn899HV6Nl",2021-10-19T20:34:32.000Z,YHOO
1860,1450560678692102155,1404591147301937156,"RT @YahooFinance: Stocks will rally, 'markets climb a wall of worry': Guggenheim's Scott Minerd https://t.co/vFOPhSfd3k by @juleshyman http…",2021-10-19T20:33:10.000Z,YHOO
1861,1450560660870504453,323714228,"RT @YahooFinance: Stocks will rally, 'markets climb a wall of worry': Guggenheim's Scott Minerd https://t.co/vFOPhSfd3k by @juleshyman http…",2021-10-19T20:33:06.000Z,YHOO
1862,1450560425192525838,822001210504974336,@cindy_sthe @ShowmaxOnline Yhoo sadikwe 🚮,2021-10-19T20:32:10.000Z,YHOO
1863,1450560390669250570,58577893,A new threat vector to prepare for...The next big cyberthreat isn't ransomware. It's killware. And it's just as bad as it sounds. https://t.co/xE0hcoHxis #govtech #cybersecurity,2021-10-19T20:32:01.000Z,YHOO
1864,1450560231881195520,17852343,"Leslie Bricusse, ‘Willy Wonka,’ ‘Goldfinger’ Songwriter, dies at 90 https://t.co/dNKklwH3G6 https://t.co/RAVXTzrC2W",2021-10-19T20:31:24.000Z,YHOO
1865,1450560191301251075,1389351552259788801,RT @WinningPennies: 2021 has been a huge year for $BZWR and they’re not slowing down yet! Listen to the latest interview on SmallCapVoice f…,2021-10-19T20:31:14.000Z,YHOO
1866,1450559944571371532,3140046723,RT @Gingerr_Vee: @Lungii_T When he fed me amabhontsisi😫 made my stomach turn the whole night &amp; while he busy humpin ontop of me I was squee…,2021-10-19T20:30:15.000Z,YHOO
1867,1450559874098765829,1021084827095879681,@intfombi Yhoo I need the saints to start interceding for me 🙈,2021-10-19T20:29:58.000Z,YHOO
1868,1450558948709437440,1338162683858837507,@amukelani_02 Mtase where was Precious going?  Yhoo! She’s annoying shame 😂,2021-10-19T20:26:18.000Z,YHOO
1869,1450558691472773122,466667850,"@Malcom_Crellzy Yhoo this is really scary 😨...
Please take care and becareful. 
🙏🕯🙏",2021-10-19T20:25:16.000Z,YHOO
1870,1450558680236273671,7309052,"Mayorkas, who is fully vaccinated, is experiencing ""mild congestion,"" a spokeswoman for the agency announced Tuesday. https://t.co/p5e735X2B3",2021-10-19T20:25:14.000Z,YHOO
1871,1450558594072694794,378521012,"RT @YahooFinance: Stocks will rally, 'markets climb a wall of worry': Guggenheim's Scott Minerd https://t.co/vFOPhSfd3k by @juleshyman http…",2021-10-19T20:24:53.000Z,YHOO
1872,1450558533280276483,1389351552259788801,RT @TheChosen1e: 2021 has been a huge year for $BZWR and they’re not slowing down yet! Listen to the latest interview on SmallCapVoice for…,2021-10-19T20:24:39.000Z,YHOO
1873,1450558356943343617,29446963,"RT @YahooEnt: Angelina Jolie’s daughter Zahara, 16, wears mom’s 2014 Oscars dress for 'Eternals' premiere https://t.co/TqW8bAFVPY https://t…",2021-10-19T20:23:57.000Z,YHOO
1874,1450558316602556417,411017591,"RT @YahooFantasy: Looking to make some room on your roster?

@themondaymommy goes over drop candidates ➡️ https://t.co/CGDxVfAfSk https://t…",2021-10-19T20:23:47.000Z,YHOO
1875,1450558018249269258,1276591701738602497,@___Mthembu Yhoo,2021-10-19T20:22:36.000Z,YHOO
1876,1450557676694478857,22168210,RT @hoffman_bruce: “The Afghan Taliban’s stunning success in defeating the American superpower has emboldened the Pakistani Taliban...They…,2021-10-19T20:21:14.000Z,YHOO
1877,1450557629613453315,4271600241,@Lloyiso_rsa @AdeleAccess Yhoo 🙆🏽‍♀️❤️❤️❤️,2021-10-19T20:21:03.000Z,YHOO
1878,1450557365468766211,19546277,"Stocks will rally, 'markets climb a wall of worry': Guggenheim's Scott Minerd https://t.co/vFOPhSfd3k by @juleshyman https://t.co/HN0S6F6aQ7",2021-10-19T20:20:00.000Z,YHOO
1879,1450557332002414594,440171186,YHOO https://t.co/tGfmajx2BE,2021-10-19T20:19:52.000Z,YHOO
1880,1450557289258233856,1249647481350049792,"RT @badiramour: -Qui s'occupe de surveiller port du masque? https://t.co/vrwco4oMfV

-Vous tracer suite aux tests truqués? https://t.co/GcY…",2021-10-19T20:19:42.000Z,YHOO
1881,1450557044726157315,925759799324823553,RT @hoffman_bruce: “The Afghan Taliban’s stunning success in defeating the American superpower has emboldened the Pakistani Taliban...They…,2021-10-19T20:18:44.000Z,YHOO
1882,1450556842871042057,4739440215,"RT @YahooFinance: Netflix adds 4.4 million subscribers in Q3, topping estimates https://t.co/4Aq9Y9G5L9 by @emily_mcck https://t.co/LYeDzpI…",2021-10-19T20:17:56.000Z,YHOO
1883,1450556648880234498,2798623182,Only one thing can slow Cowboys' momentum https://t.co/5IN0xH2qpG,2021-10-19T20:17:09.000Z,YHOO
1884,1450556644446834690,21320186,Back in stock: Grab these celeb-loved $15 KN95 masks while you can https://t.co/mayIouYznB https://t.co/FD1TVHhnEU,2021-10-19T20:17:08.000Z,YHOO
1885,1450556232725565443,3243748751,😭😭😭😭yhoo wtf 😭😭 https://t.co/lpsgqYVp1L,2021-10-19T20:15:30.000Z,YHOO
1886,1450556082464624644,1137570248532647936,"RT @YahooFinance: Netflix adds 4.4 million subscribers in Q3, topping estimates https://t.co/4Aq9Y9G5L9 by @emily_mcck https://t.co/LYeDzpI…",2021-10-19T20:14:54.000Z,YHOO
1887,1450555672576266248,1247226445837058049,"RT @YahooFinance: 'Failure is just not an option for Democrats' spending plan, PIMCO's head of public policy says https://t.co/qhZfuEfLoy b…",2021-10-19T20:13:17.000Z,YHOO
1888,1450555596562997254,775720553902645249,RT @hoffman_bruce: “The Afghan Taliban’s stunning success in defeating the American superpower has emboldened the Pakistani Taliban...They…,2021-10-19T20:12:58.000Z,YHOO
1889,1450555526509649934,1005566867937820672,@Tshidiso47 Yerr...😂😂😂😂 betway yhoo but we will get there,2021-10-19T20:12:42.000Z,YHOO
1890,1450555387179159558,481873280,"I asked my 7 year old if I can go buy a baby brother for her 😅

She told me straight up “Yhoo! No, no” there’s no space for a baby here. He will sleep on the couch mama” 😅😭

I think I understand why she felt that way now. https://t.co/S81QVNYnAp",2021-10-19T20:12:08.000Z,YHOO
1891,1450555324839178240,1055868979430998018,@HasbullasBaby Yhoo ningaphindzi mgibuue😭😭😭😭😒,2021-10-19T20:11:54.000Z,YHOO
1892,1450555110707318791,1321896390096756738,RT @hoffman_bruce: “The Afghan Taliban’s stunning success in defeating the American superpower has emboldened the Pakistani Taliban...They…,2021-10-19T20:11:03.000Z,YHOO
1893,1450555095452721156,1229123033585082370,@__wenzie @NonhleBeryl Yhoo I went through this in matric where a very close friend of mine made the same comment around boys she liked🙃,2021-10-19T20:10:59.000Z,YHOO
1894,1450555046060568576,47408060,RT @hoffman_bruce: “The Afghan Taliban’s stunning success in defeating the American superpower has emboldened the Pakistani Taliban...They…,2021-10-19T20:10:47.000Z,YHOO
1895,1450554792280006661,18468405,"RT @YahooFinance: Netflix adds 4.4 million subscribers in Q3, topping estimates https://t.co/4Aq9Y9G5L9 by @emily_mcck https://t.co/LYeDzpI…",2021-10-19T20:09:47.000Z,YHOO
1896,1450554680661118978,1920351241,@lord_shimmy Yhoo Dortmund is another pandemic 🚮,2021-10-19T20:09:20.000Z,YHOO
1897,1450554662210482177,1020394087,RT @hoffman_bruce: “The Afghan Taliban’s stunning success in defeating the American superpower has emboldened the Pakistani Taliban...They…,2021-10-19T20:09:16.000Z,YHOO
1898,1450554661040185352,592062045,"@iamprescribed Yhoo my family had multiple meetings with me asking me to apologise, I blatantly refused shame. Makazi had that 'I can't be summoned and have a meeting with a child' attitude. Mnxim that adult abuse doesn't work with me. Ur Granny is G👌👌👌",2021-10-19T20:09:15.000Z,YHOO
1899,1450554605725798403,1223964149954293761,RT @GebremeskelGeb: Millions of #Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…,2021-10-19T20:09:02.000Z,YHOO
1900,1450554581138743296,1222581625,RT @hoffman_bruce: “The Afghan Taliban’s stunning success in defeating the American superpower has emboldened the Pakistani Taliban...They…,2021-10-19T20:08:56.000Z,YHOO
1901,1450554208495808514,21352952,"RT @YahooNews: The housekeeper's insurance isn't the only six-figure case being investigated by state police.
https://t.co/B0qVUWsJFz",2021-10-19T20:07:27.000Z,YHOO
1902,1450554167110651905,1446076069803708431,RT @KINGPENNYSTOCKZ: 2021 has been a huge year for $BZWR and they’re not slowing down yet! Listen to the latest interview on SmallCapVoice…,2021-10-19T20:07:18.000Z,YHOO
1903,1450554155651805189,19546277,"Netflix adds 4.4 million subscribers in Q3, topping estimates https://t.co/4Aq9Y9G5L9 by @emily_mcck https://t.co/LYeDzpIIhF",2021-10-19T20:07:15.000Z,YHOO
1904,1450553963808428032,634533128,"RT @YahooEnt: Travis Tritt cancels shows at venues with mask, vaccine or COVID testing requirements: 'I totally disagree with any mandate'…",2021-10-19T20:06:29.000Z,YHOO
1905,1450553901829091331,1389351552259788801,RT @KINGPENNYSTOCKZ: 2021 has been a huge year for $BZWR and they’re not slowing down yet! Listen to the latest interview on SmallCapVoice…,2021-10-19T20:06:14.000Z,YHOO
1906,1450553898847121409,1116831905675141122,Yhoo our defense always catching hands nowadays😑😑 #ATLLIV,2021-10-19T20:06:14.000Z,YHOO
1907,1450553858355130369,1389351552259788801,RT @PennyDetective: $BZWR has been helping small businesses grow and investors are taking notice. Rhett Doolittle is featured in a new inte…,2021-10-19T20:06:04.000Z,YHOO
1908,1450553851011076106,1441550837768069126,@ashler_mokoena @Resego_blaq Yhoo singahlanya phela yilabantu 💔,2021-10-19T20:06:02.000Z,YHOO
1909,1450553560836546566,82369457,RT @YahooNews: New York prosecutors have gone to a grand jury as they seek to indict millionaire real estate scion Robert Durst for the dea…,2021-10-19T20:04:53.000Z,YHOO
1910,1450553510794252293,7309052,"The housekeeper's insurance isn't the only six-figure case being investigated by state police.
https://t.co/B0qVUWsJFz",2021-10-19T20:04:41.000Z,YHOO
1911,1450553466498297861,184928826,"RT @YahooEnt: Ludacris tells kid reporters craziest thing he's ever done, craziest thing he's bought his daughters https://t.co/8E5vA47jKb https://t.co/4E1LLZlyg6",2021-10-19T20:04:31.000Z,YHOO
1912,1450553449515405316,4750910690,Pertolongan Alloh di Medan Perang Jihad Ambon https://t.co/lnEj5HL2o1,2021-10-19T20:04:27.000Z,YHOO
1913,1450553410957291528,1446076069803708431,RT @SFinancerz: $BZWR has been helping small businesses grow and investors are taking notice. Rhett Doolittle is featured in a new intervie…,2021-10-19T20:04:17.000Z,YHOO
1914,1450553316455419907,1431471465912733699,RT @kajs7272: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to e…,2021-10-19T20:03:55.000Z,YHOO
1915,1450553239552729091,1389351552259788801,RT @SFinancerz: $BZWR has been helping small businesses grow and investors are taking notice. Rhett Doolittle is featured in a new intervie…,2021-10-19T20:03:36.000Z,YHOO
1916,1450553138839162888,1437383331671384065,@KgaogeloTsoka @MacovThe 😹 😹 😹 Bathong yhoo tlogele dilo tsa lefatse,2021-10-19T20:03:12.000Z,YHOO
1917,1450553085651193863,757939862448340992,RT @YahooNews: A Spanish drone operator on Tuesday received permission to try to rescue three emaciated dogs trapped near a volcano in the…,2021-10-19T20:03:00.000Z,YHOO
1918,1450552990981660689,1449332390,@Lungii_T When he offered me amazimba with bread when I was cleaning later on ngathola amaqanda under the bed wathi awasendlini abana fridge so under the bed abaRyt 😪 yhoo jonga ndabaleka ndaRunA njengoSimba I never looked back,2021-10-19T20:02:37.000Z,YHOO
1919,1450552844705320962,4439565982,RT @Gingerr_Vee: @Lungii_T When he fed me amabhontsisi😫 made my stomach turn the whole night &amp; while he busy humpin ontop of me I was squee…,2021-10-19T20:02:02.000Z,YHOO
1920,1450552786370899985,989542912668196864,Nangoku yhoo https://t.co/kduKBcUPwy,2021-10-19T20:01:48.000Z,YHOO
1921,1450552762425556994,1372790153408782341,@DineoManamela1 🔥🔥🔥🔥Yhoo that Liverpool and A. Madrid game its too much,2021-10-19T20:01:43.000Z,YHOO
1922,1450552706809094144,1499351653,"Read more about it here:
https://t.co/URgFcbtJqX
#Africa 
#African
#UnleashAfrica 
#finance #Economics   
#AfricanLeaders 
#AfricanPolicymakers
#AfricanEconomics 
#BusinessMind #AfricanBusiness 
#africanbusinessman SH https://t.co/Q74gqMbwf6",2021-10-19T20:01:29.000Z,YHOO
1923,1450552422389137408,2420142023,@mat_sandawana @Dwabaman_ZA @KG_Motlhaping I wanna unlove football yhoo haii😩🤣🤣,2021-10-19T20:00:22.000Z,YHOO
1924,1450552415669915662,1165024871627350016,RT @YahooNews: A Spanish drone operator on Tuesday received permission to try to rescue three emaciated dogs trapped near a volcano in the…,2021-10-19T20:00:20.000Z,YHOO
1925,1450552383357001732,2345443888,RT @DebbeMcCall: Continuous Rhythm Monitoring Reveals Strong Short-Term Risk Association Between Atrial Fibrillation Episodes and Ischemic…,2021-10-19T20:00:12.000Z,YHOO
1926,1450552331439722496,212715586,Walmart Announces Black Friday Sales — Plan Ahead for Major Deals Starting Today https://t.co/GcYENBWWJM via @Yahoo,2021-10-19T20:00:00.000Z,YHOO
1927,1450552305032601612,391619475,"@_Lehlo Yhoo bro, Ajax plays possession football. They never give you over 8.5 corners",2021-10-19T19:59:54.000Z,YHOO
